OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,TotalAmount,PaymentMethod,OrderStatus,City,Country,SellerID
ORD0017907,2020-11-23,CUST037375,Sahil Reddy,P00039,Graphic Tablet,Home & Kitchen,Zenith,2,132.32,0.0,280.58,Credit Card,Delivered,Los Angeles,India,SELL01024
ORD0047758,2024-09-26,CUST018422,Aarav Joshi,P00032,Board Game,Toys & Games,NexPro,2,329.97,0.0,694.64,Credit Card,Delivered,Philadelphia,United States,SELL01921
ORD0070303,2024-05-01,CUST040483,Aman Mehta,P00042,Projector Mini,Electronics,KiddoFun,5,310.22,0.15,1480.24,Debit Card,Delivered,Dallas,India,SELL01957
ORD0083451,2021-01-27,CUST013214,Pooja Kumar,P00031,Kids Toy Car,Sports & Outdoors,NexPro,5,127.02,0.05,683.18,Amazon Pay,Delivered,Fort Worth,United States,SELL00905
ORD0071062,2023-06-15,CUST009487,Aditya Joshi,P00016,Air Fryer,Sports & Outdoors,BrightLux,5,416.14,0.25,1563.22,Debit Card,Delivered,Washington,United States,SELL01490
ORD0078365,2020-01-27,CUST014775,Kabir Joshi,P00006,Gaming Mouse,Home & Kitchen,CoreTech,4,482.01,0.0,2032.44,Net Banking,Delivered,San Antonio,United Kingdom,SELL01315
ORD0009805,2022-01-19,CUST038268,Simran Verma,P00036,Smart Light Bulb,Sports & Outdoors,Apex,2,298.7,0.05,574.95,Credit Card,Delivered,Austin,United States,SELL00054
ORD0022368,2022-04-12,CUST041511,Kabir Joshi,P00010,Smartwatch,Toys & Games,Apex,3,495.62,0.05,1486.62,Credit Card,Shipped,Columbus,United States,SELL01328
ORD0061784,2022-05-10,CUST002324,Sahil Patel,P00025,Running Shoes,Clothing,ReadMore,2,469.65,0.0,1022.6,Credit Card,Shipped,Chicago,United States,SELL00782
ORD0073395,2022-01-28,CUST026682,Arjun Patel,P00030,Dress Shirt,Home & Kitchen,UrbanStyle,1,41.2,0.05,44.55,Credit Card,Delivered,Fort Worth,India,SELL00414
ORD0007863,2021-08-10,CUST004929,Kabir Gupta,P00031,Kids Toy Car,Home & Kitchen,ReadMore,2,145.11,0.0,293.41,Credit Card,Delivered,Philadelphia,India,SELL00005
ORD0058889,2024-04-08,CUST030030,Anjali Patel,P00044,Power Bank 20000mAh,Sports & Outdoors,ReadMore,4,407.18,0.1,1595.76,Credit Card,Delivered,San Diego,India,SELL01660
ORD0056475,2024-03-21,CUST027501,Sunita Joshi,P00012,Noise Cancelling Headphones,Sports & Outdoors,Apex,4,85.26,0.0,380.93,Credit Card,Delivered,Charlotte,United States,SELL00452
ORD0038352,2023-08-09,CUST004530,Vikas Sharma,P00046,Car Charger,Electronics,ReadMore,4,45.9,0.0,226.86,Debit Card,Delivered,Chicago,India,SELL01485
ORD0045622,2023-08-10,CUST039390,Sneha Patel,P00037,Router,Home & Kitchen,ReadMore,2,457.07,0.0,1036.19,UPI,Delivered,Dallas,United States,SELL00169
ORD0043609,2023-07-06,CUST028912,Anjali Gupta,P00046,Car Charger,Sports & Outdoors,BrightLux,5,389.12,0.0,2047.33,Credit Card,Delivered,Charlotte,United States,SELL01501
ORD0048131,2022-01-01,CUST048247,Aarav Verma,P00033,Puzzle 1000pc,Clothing,HomeEase,3,411.15,0.0,1295.49,Credit Card,Delivered,Denver,India,SELL00986
ORD0001247,2021-07-12,CUST013732,Pooja Sharma,P00003,Smartphone Case,Clothing,Apex,4,259.36,0.1,1014.62,Credit Card,Delivered,San Francisco,United States,SELL01987
ORD0040718,2023-12-11,CUST008762,Simran Gupta,P00027,Winter Jacket,Toys & Games,BrightLux,2,292.6,0.1,553.36,Debit Card,Delivered,San Antonio,India,SELL00347
ORD0034647,2021-09-26,CUST023507,Vihaan Mehta,P00034,Desk Organizer,Home & Kitchen,HomeEase,3,430.56,0.0,1454.39,UPI,Delivered,Charlotte,United States,SELL00672
ORD0082828,2024-09-13,CUST017547,Arjun Gupta,P00029,T-Shirt,Books,FitLife,1,495.27,0.15,429.69,UPI,Delivered,Dallas,United States,SELL00117
ORD0095588,2021-07-19,CUST039443,Sneha Singh,P00027,Winter Jacket,Clothing,CoreTech,3,398.67,0.2,1045.54,Credit Card,Delivered,Denver,United States,SELL01728
ORD0095234,2023-05-25,CUST031006,Kabir Joshi,P00030,Dress Shirt,Sports & Outdoors,ReadMore,2,171.68,0.1,341.07,Net Banking,Shipped,Austin,United States,SELL00222
ORD0085062,2020-10-31,CUST047373,Karan Reddy,P00004,USB-C Charger,Home & Kitchen,CoreTech,3,529.82,0.2,1434.53,Credit Card,Delivered,San Jose,United States,SELL01957
ORD0020363,2024-01-15,CUST049049,Karan Sharma,P00008,4K Monitor,Books,UrbanStyle,1,373.0,0.15,361.6,Debit Card,Shipped,Fort Worth,United States,SELL01218
ORD0010086,2021-06-19,CUST007089,Priya Singh,P00017,Electric Kettle,Electronics,ReadMore,5,563.58,0.0,3331.54,Debit Card,Delivered,Los Angeles,United States,SELL00576
ORD0016436,2021-12-17,CUST009714,Aditya Singh,P00004,USB-C Charger,Home & Kitchen,HomeEase,3,308.03,0.1,837.95,Credit Card,Shipped,San Antonio,India,SELL01937
ORD0053480,2020-11-16,CUST024293,Mohit Kumar,P00029,T-Shirt,Clothing,Apex,3,323.54,0.0,1088.8,Credit Card,Shipped,Washington,United States,SELL01967
ORD0064869,2022-01-31,CUST028777,Vihaan Reddy,P00033,Puzzle 1000pc,Books,FitLife,1,267.12,0.05,265.27,UPI,Delivered,Denver,United States,SELL01649
ORD0073401,2022-03-07,CUST022543,Ritika Sharma,P00039,Graphic Tablet,Home & Kitchen,Apex,2,115.75,0.0,284.81,UPI,Cancelled,Houston,India,SELL01900
ORD0015043,2024-07-29,CUST017331,Sneha Reddy,P00045,Phone Tripod,Sports & Outdoors,UrbanStyle,3,545.89,0.0,1848.93,Credit Card,Delivered,Washington,United States,SELL00920
ORD0089802,2020-03-25,CUST047334,Priya Kapoor,P00045,Phone Tripod,Home & Kitchen,HomeEase,2,235.93,0.2,456.18,Credit Card,Returned,Columbus,United States,SELL01547
ORD0091212,2022-12-03,CUST006208,Aman Sharma,P00017,Electric Kettle,Home & Kitchen,UrbanStyle,4,509.28,0.0,2149.58,Debit Card,Shipped,Jacksonville,United States,SELL00946
ORD0045828,2024-02-14,CUST038109,Anjali Patel,P00032,Board Game,Toys & Games,HomeEase,5,372.3,0.05,1984.9,UPI,Delivered,Phoenix,United States,SELL01288
ORD0051090,2023-08-16,CUST034619,Anjali Kumar,P00011,Fitness Band,Sports & Outdoors,HomeEase,1,358.8,0.1,371.04,Debit Card,Delivered,San Jose,United States,SELL01379
ORD0006607,2023-10-10,CUST048926,Ritika Verma,P00018,Vacuum Cleaner,Toys & Games,Apex,4,235.92,0.0,996.89,Credit Card,Delivered,Washington,United States,SELL01602
ORD0074986,2023-05-18,CUST033900,Priya Singh,P00021,Backpack,Toys & Games,KiddoFun,2,466.41,0.0,1112.4,Debit Card,Delivered,Columbus,United States,SELL00717
ORD0088654,2023-08-22,CUST049759,Kabir Kapoor,P00018,Vacuum Cleaner,Clothing,BrightLux,3,371.07,0.0,1170.97,Credit Card,Cancelled,Austin,United States,SELL01014
ORD0081109,2021-09-05,CUST015488,Kabir Reddy,P00013,Action Camera,Sports & Outdoors,HomeEase,2,84.44,0.2,170.32,Debit Card,Returned,Seattle,United States,SELL01477
ORD0008116,2022-03-01,CUST035694,Mohit Kumar,P00045,Phone Tripod,Books,BrightLux,5,130.56,0.05,746.26,Amazon Pay,Delivered,Columbus,United States,SELL00390
ORD0041211,2024-03-27,CUST022396,Aman Kapoor,P00021,Backpack,Sports & Outdoors,UrbanStyle,2,114.17,0.0,259.69,UPI,Delivered,Seattle,United States,SELL00391
ORD0075179,2022-04-25,CUST026406,Aarav Reddy,P00029,T-Shirt,Toys & Games,FitLife,5,24.07,0.05,121.66,Credit Card,Pending,Houston,United States,SELL01890
ORD0022286,2022-07-07,CUST011668,Kabir Joshi,P00023,Cookware Set,Books,FitLife,4,137.53,0.05,590.75,Credit Card,Delivered,Austin,United States,SELL00571
ORD0007731,2022-08-11,CUST003835,Vihaan Verma,P00010,Smartwatch,Sports & Outdoors,BrightLux,3,24.7,0.0,90.88,Debit Card,Shipped,Phoenix,United States,SELL00772
ORD0065391,2024-11-10,CUST049299,Mohit Kapoor,P00016,Air Fryer,Clothing,NexPro,4,31.77,0.05,134.16,Cash on Delivery,Shipped,Dallas,India,SELL01321
ORD0006530,2022-08-10,CUST030872,Simran Patel,P00036,Smart Light Bulb,Sports & Outdoors,FitLife,4,177.6,0.05,741.67,Debit Card,Delivered,Columbus,Canada,SELL00481
ORD0036712,2022-02-05,CUST019504,Neha Kumar,P00042,Projector Mini,Clothing,BrightLux,1,554.49,0.05,566.22,Amazon Pay,Shipped,Seattle,United States,SELL00771
ORD0031775,2021-12-30,CUST034533,Vikas Singh,P00007,Mechanical Keyboard,Toys & Games,FitLife,3,145.62,0.1,400.81,Credit Card,Delivered,Houston,United States,SELL01155
ORD0033572,2022-07-18,CUST041321,Rohit Gupta,P00040,Microphone,Electronics,ReadMore,4,284.65,0.05,1287.68,Debit Card,Delivered,Los Angeles,United States,SELL01812
ORD0078203,2020-03-23,CUST041701,Aarav Kumar,P00034,Desk Organizer,Clothing,ReadMore,1,471.7,0.1,481.43,Net Banking,Delivered,Jacksonville,United States,SELL01311
ORD0020822,2020-12-15,CUST025886,Sneha Patel,P00045,Phone Tripod,Electronics,Zenith,5,231.79,0.0,1380.11,Debit Card,Shipped,Charlotte,United States,SELL00997
ORD0011948,2020-04-14,CUST027705,Vihaan Singh,P00006,Gaming Mouse,Home & Kitchen,ReadMore,4,475.93,0.0,2143.21,Credit Card,Delivered,Dallas,India,SELL00933
ORD0070955,2023-05-05,CUST025073,Aman Sharma,P00050,Novel Bestseller,Books,UrbanStyle,1,294.5,0.2,266.13,Debit Card,Delivered,San Francisco,United States,SELL00635
ORD0000821,2024-08-10,CUST011799,Vivaan Patel,P00003,Smartphone Case,Clothing,KiddoFun,5,531.95,0.05,2735.82,Credit Card,Delivered,Washington,United States,SELL00625
ORD0083234,2020-01-26,CUST044110,Simran Reddy,P00008,4K Monitor,Books,Zenith,3,347.97,0.0,1058.79,Credit Card,Cancelled,Houston,United Kingdom,SELL01205
ORD0085374,2024-05-18,CUST018111,Kabir Kapoor,P00022,Water Bottle,Clothing,Zenith,3,589.39,0.0,1920.17,Credit Card,Delivered,Phoenix,United States,SELL00817
ORD0097526,2021-08-20,CUST022366,Sunita Reddy,P00016,Air Fryer,Sports & Outdoors,Zenith,5,194.7,0.0,1063.12,Debit Card,Delivered,Charlotte,United States,SELL01233
ORD0097700,2024-10-12,CUST021347,Simran Gupta,P00019,LED Desk Lamp,Sports & Outdoors,CoreTech,1,401.76,0.15,382.8,Debit Card,Delivered,Chicago,United States,SELL00788
ORD0078885,2024-08-29,CUST019439,Pooja Joshi,P00021,Backpack,Clothing,CoreTech,5,160.47,0.0,874.23,Credit Card,Cancelled,Washington,United States,SELL01595
ORD0053531,2021-06-20,CUST000696,Sneha Singh,P00030,Dress Shirt,Home & Kitchen,CoreTech,3,253.36,0.3,585.13,Net Banking,Delivered,San Francisco,United Kingdom,SELL01474
ORD0059529,2021-10-11,CUST044774,Mohit Joshi,P00038,External HDD 2TB,Books,CoreTech,5,180.23,0.25,740.39,Net Banking,Delivered,Seattle,United Kingdom,SELL01079
ORD0072990,2023-12-02,CUST000712,Sunita Reddy,P00040,Microphone,Toys & Games,NexPro,3,71.27,0.0,233.43,UPI,Delivered,Indianapolis,Canada,SELL01232
ORD0091614,2020-04-05,CUST000466,Arjun Singh,P00045,Phone Tripod,Sports & Outdoors,UrbanStyle,3,534.97,0.0,1610.43,Debit Card,Delivered,New York,India,SELL01510
ORD0056057,2022-08-09,CUST016231,Pooja Singh,P00001,Wireless Earbuds,Clothing,HomeEase,3,493.19,0.05,1488.88,UPI,Delivered,Houston,India,SELL00121
ORD0082060,2020-08-15,CUST044287,Vikas Reddy,P00037,Router,Books,BrightLux,4,17.75,0.15,65.22,Credit Card,Delivered,Dallas,United States,SELL00174
ORD0009343,2022-09-30,CUST037857,Ritika Verma,P00045,Phone Tripod,Electronics,ReadMore,5,211.72,0.0,1250.67,Credit Card,Delivered,Los Angeles,United States,SELL01464
ORD0088003,2023-07-07,CUST038657,Vihaan Sharma,P00045,Phone Tripod,Electronics,NexPro,3,452.1,0.05,1445.18,Debit Card,Pending,Fort Worth,United States,SELL00063
ORD0050951,2020-07-08,CUST017652,Aman Verma,P00012,Noise Cancelling Headphones,Sports & Outdoors,HomeEase,5,14.53,0.0,91.62,UPI,Shipped,Houston,United States,SELL01250
ORD0066158,2021-05-04,CUST014129,Vivaan Kapoor,P00024,Yoga Mat,Clothing,FitLife,1,76.16,0.1,81.15,Credit Card,Delivered,San Jose,United States,SELL00184
ORD0068664,2023-08-11,CUST017194,Karan Singh,P00036,Smart Light Bulb,Electronics,ReadMore,2,218.79,0.25,394.26,Net Banking,Returned,Philadelphia,Australia,SELL01308
ORD0062297,2022-03-17,CUST014942,Ritika Verma,P00004,USB-C Charger,Electronics,FitLife,5,241.61,0.0,1279.62,Net Banking,Delivered,Phoenix,United States,SELL00279
ORD0081758,2024-01-21,CUST002898,Vikas Sharma,P00008,4K Monitor,Toys & Games,BrightLux,3,482.21,0.1,1378.34,Net Banking,Cancelled,Jacksonville,United States,SELL01627
ORD0022811,2020-09-17,CUST035491,Vivaan Kumar,P00023,Cookware Set,Sports & Outdoors,Zenith,4,110.2,0.0,499.35,Credit Card,Delivered,San Francisco,United States,SELL01458
ORD0012075,2024-12-11,CUST000370,Aman Mehta,P00005,Laptop Sleeve,Clothing,KiddoFun,1,392.74,0.05,399.08,Net Banking,Delivered,Washington,United States,SELL00154
ORD0019326,2020-05-14,CUST045420,Priya Kapoor,P00034,Desk Organizer,Clothing,HomeEase,3,269.33,0.1,775.42,Net Banking,Delivered,New York,United States,SELL00451
ORD0076539,2022-12-26,CUST046081,Pooja Patel,P00005,Laptop Sleeve,Clothing,HomeEase,5,35.12,0.0,198.56,Credit Card,Delivered,San Antonio,United States,SELL00627
ORD0024089,2020-04-16,CUST017454,Karan Kapoor,P00050,Novel Bestseller,Clothing,UrbanStyle,5,548.13,0.05,2823.61,Credit Card,Delivered,New York,United States,SELL01027
ORD0060682,2022-07-28,CUST029377,Aman Patel,P00045,Phone Tripod,Sports & Outdoors,NexPro,1,111.14,0.0,131.87,Amazon Pay,Shipped,Austin,United States,SELL01644
ORD0094364,2022-01-11,CUST007095,Sneha Kumar,P00016,Air Fryer,Home & Kitchen,HomeEase,5,367.88,0.0,2180.81,Credit Card,Delivered,New York,United States,SELL01857
ORD0012558,2021-06-04,CUST025090,Ritika Verma,P00013,Action Camera,Books,CoreTech,1,479.48,0.0,541.43,Credit Card,Delivered,San Jose,United States,SELL01756
ORD0097800,2020-10-19,CUST032519,Mohit Verma,P00029,T-Shirt,Clothing,NexPro,1,81.34,0.05,83.43,Credit Card,Delivered,New York,United States,SELL00857
ORD0029020,2021-10-24,CUST040150,Neha Verma,P00033,Puzzle 1000pc,Home & Kitchen,HomeEase,1,371.66,0.05,372.2,Debit Card,Cancelled,Indianapolis,United States,SELL00132
ORD0050961,2021-11-03,CUST002034,Kabir Kapoor,P00047,Memory Card 128GB,Home & Kitchen,FitLife,1,121.69,0.0,149.28,Credit Card,Delivered,San Jose,India,SELL01107
ORD0029616,2023-08-26,CUST035336,Arjun Joshi,P00015,Instant Pot,Books,Apex,4,265.96,0.0,1122.58,Credit Card,Delivered,San Jose,India,SELL00253
ORD0060301,2023-11-30,CUST038911,Kabir Kumar,P00047,Memory Card 128GB,Home & Kitchen,Apex,2,521.92,0.05,1081.61,Net Banking,Cancelled,Charlotte,United States,SELL01832
ORD0023159,2020-05-22,CUST049952,Neha Singh,P00005,Laptop Sleeve,Clothing,ReadMore,2,18.76,0.05,47.02,Credit Card,Delivered,Phoenix,United States,SELL00801
ORD0054507,2020-01-18,CUST005743,Pooja Reddy,P00048,Wireless Charger,Clothing,UrbanStyle,2,575.47,0.1,1093.84,Net Banking,Delivered,Chicago,United States,SELL01621
ORD0049249,2022-03-02,CUST041066,Pooja Singh,P00027,Winter Jacket,Home & Kitchen,UrbanStyle,5,353.18,0.0,1921.23,Amazon Pay,Shipped,Los Angeles,United States,SELL00672
ORD0066072,2024-04-23,CUST041853,Aditya Reddy,P00023,Cookware Set,Books,FitLife,4,450.62,0.25,1470.7,Net Banking,Delivered,New York,United States,SELL01633
ORD0074563,2021-04-26,CUST018309,Rohit Kapoor,P00029,T-Shirt,Home & Kitchen,NexPro,4,576.11,0.0,2431.13,Credit Card,Delivered,San Francisco,Canada,SELL01676
ORD0078606,2022-07-20,CUST006017,Rohit Patel,P00032,Board Game,Books,FitLife,1,375.49,0.15,354.21,Credit Card,Delivered,San Jose,United States,SELL00513
ORD0078623,2020-04-01,CUST020559,Anjali Sharma,P00009,Portable SSD 1TB,Books,CoreTech,5,557.09,0.1,2632.52,Amazon Pay,Shipped,San Jose,United States,SELL01914
ORD0009710,2022-08-12,CUST044276,Vivaan Mehta,P00035,Desk Plant,Toys & Games,BrightLux,2,587.07,0.0,1323.63,Amazon Pay,Delivered,Columbus,United States,SELL00473
ORD0067512,2024-11-20,CUST022084,Aarav Kapoor,P00019,LED Desk Lamp,Sports & Outdoors,NexPro,2,345.06,0.0,781.38,Amazon Pay,Shipped,San Diego,India,SELL01048
ORD0070768,2022-10-17,CUST023698,Simran Patel,P00022,Water Bottle,Home & Kitchen,Zenith,2,224.2,0.0,476.77,Net Banking,Delivered,Houston,United States,SELL01009
ORD0055102,2022-11-12,CUST009824,Mohit Verma,P00030,Dress Shirt,Books,KiddoFun,3,47.74,0.0,162.21,Debit Card,Delivered,Philadelphia,India,SELL01050
ORD0043431,2023-08-27,CUST019845,Arjun Mehta,P00020,Office Chair,Toys & Games,BrightLux,2,539.86,0.05,1120.85,Credit Card,Cancelled,Fort Worth,United States,SELL00460
ORD0046049,2020-05-30,CUST013034,Anjali Reddy,P00003,Smartphone Case,Toys & Games,Apex,4,97.15,0.05,424.42,Debit Card,Delivered,Philadelphia,India,SELL00832
ORD0033424,2021-08-18,CUST004387,Vivaan Kapoor,P00023,Cookware Set,Electronics,Apex,2,29.68,0.1,67.91,Credit Card,Delivered,San Jose,United States,SELL00511
ORD0028913,2024-06-09,CUST036295,Pooja Gupta,P00039,Graphic Tablet,Home & Kitchen,BrightLux,4,471.44,0.05,1942.86,UPI,Delivered,Philadelphia,United States,SELL01952
ORD0096347,2020-04-12,CUST000152,Vivaan Verma,P00046,Car Charger,Electronics,BrightLux,1,437.0,0.0,473.05,Cash on Delivery,Pending,Philadelphia,United States,SELL00743
ORD0054086,2021-11-22,CUST008252,Mohit Reddy,P00048,Wireless Charger,Clothing,UrbanStyle,2,299.75,0.0,681.0,Debit Card,Delivered,Houston,United States,SELL00446
ORD0050657,2024-05-08,CUST046892,Kabir Joshi,P00018,Vacuum Cleaner,Electronics,Apex,1,287.22,0.15,272.69,UPI,Delivered,Philadelphia,United States,SELL00245
ORD0034920,2020-08-14,CUST036875,Anjali Gupta,P00039,Graphic Tablet,Books,Apex,3,28.94,0.15,80.94,Debit Card,Delivered,Jacksonville,United States,SELL00627
ORD0041916,2020-08-02,CUST026548,Aman Joshi,P00043,HDMI Cable 2m,Clothing,ReadMore,5,260.75,0.05,1345.29,Credit Card,Delivered,San Francisco,United States,SELL01183
ORD0013712,2023-04-02,CUST049326,Sahil Kumar,P00031,Kids Toy Car,Electronics,KiddoFun,4,208.37,0.2,724.96,UPI,Delivered,Charlotte,United States,SELL01776
ORD0044643,2020-02-24,CUST021869,Aditya Singh,P00040,Microphone,Toys & Games,CoreTech,4,319.64,0.0,1353.7,UPI,Pending,Denver,United States,SELL00442
ORD0001743,2024-02-23,CUST032985,Vikas Kumar,P00034,Desk Organizer,Toys & Games,NexPro,3,396.08,0.0,1405.37,UPI,Delivered,Dallas,United States,SELL00952
ORD0088335,2022-01-11,CUST017612,Priya Patel,P00012,Noise Cancelling Headphones,Electronics,HomeEase,5,219.78,0.15,1053.68,UPI,Delivered,Austin,United States,SELL00425
ORD0025893,2022-10-24,CUST008484,Sneha Mehta,P00048,Wireless Charger,Books,BrightLux,4,179.65,0.05,690.83,Debit Card,Delivered,Charlotte,United States,SELL01491
ORD0079272,2020-03-17,CUST011552,Vihaan Mehta,P00021,Backpack,Sports & Outdoors,Apex,5,507.64,0.1,2401.64,UPI,Delivered,Seattle,Australia,SELL00647
ORD0099566,2020-07-24,CUST030019,Neha Mehta,P00043,HDMI Cable 2m,Sports & Outdoors,Apex,1,48.91,0.0,53.77,Net Banking,Delivered,Seattle,United States,SELL01285
ORD0059135,2021-11-26,CUST036494,Vivaan Joshi,P00043,HDMI Cable 2m,Clothing,Zenith,1,593.27,0.0,631.64,Credit Card,Delivered,Columbus,United States,SELL00707
ORD0085810,2021-04-04,CUST030726,Pooja Verma,P00006,Gaming Mouse,Home & Kitchen,KiddoFun,3,308.21,0.15,885.08,Debit Card,Delivered,Columbus,India,SELL00950
ORD0047338,2022-07-04,CUST042643,Anjali Kumar,P00007,Mechanical Keyboard,Toys & Games,Zenith,5,393.35,0.0,2065.17,Cash on Delivery,Delivered,New York,United States,SELL01746
ORD0060235,2022-05-21,CUST035688,Sahil Verma,P00033,Puzzle 1000pc,Clothing,KiddoFun,3,432.52,0.0,1409.05,Credit Card,Delivered,Los Angeles,United States,SELL00145
ORD0079265,2020-03-31,CUST031811,Ritika Verma,P00042,Projector Mini,Clothing,FitLife,1,349.41,0.1,377.45,UPI,Delivered,New York,United States,SELL01170
ORD0057751,2024-03-27,CUST037012,Aarav Patel,P00011,Fitness Band,Sports & Outdoors,KiddoFun,3,580.71,0.25,1376.21,Net Banking,Pending,Phoenix,United States,SELL00325
ORD0023662,2020-07-24,CUST002900,Pooja Sharma,P00024,Yoga Mat,Clothing,Apex,3,29.87,0.05,100.96,Credit Card,Delivered,New York,United States,SELL01900
ORD0048886,2021-04-17,CUST022404,Neha Verma,P00027,Winter Jacket,Sports & Outdoors,UrbanStyle,4,190.59,0.0,900.49,Debit Card,Delivered,Houston,United States,SELL00156
ORD0033740,2020-03-27,CUST005641,Sneha Verma,P00002,Bluetooth Speaker,Books,KiddoFun,1,543.96,0.05,530.06,Credit Card,Delivered,San Antonio,United States,SELL00279
ORD0059857,2023-03-26,CUST035471,Sunita Singh,P00036,Smart Light Bulb,Books,HomeEase,5,136.72,0.15,655.31,Credit Card,Shipped,Denver,United States,SELL00483
ORD0072447,2021-02-06,CUST049224,Simran Kapoor,P00041,Webcam Full HD,Electronics,NexPro,3,36.68,0.0,120.81,Amazon Pay,Delivered,San Antonio,United States,SELL00913
ORD0047644,2024-01-12,CUST018854,Mohit Singh,P00014,Drone Mini,Home & Kitchen,ReadMore,5,74.48,0.0,424.93,Credit Card,Delivered,Philadelphia,United States,SELL01592
ORD0059706,2022-12-30,CUST044014,Vikas Kapoor,P00039,Graphic Tablet,Toys & Games,Apex,4,496.49,0.1,1890.76,Cash on Delivery,Delivered,Denver,United States,SELL00965
ORD0089912,2021-01-08,CUST049142,Vihaan Sharma,P00031,Kids Toy Car,Home & Kitchen,CoreTech,5,440.58,0.15,1979.5,Net Banking,Delivered,San Antonio,United States,SELL01277
ORD0052292,2023-09-11,CUST015666,Aman Mehta,P00008,4K Monitor,Clothing,UrbanStyle,5,519.2,0.05,2664.77,Net Banking,Shipped,Phoenix,India,SELL00159
ORD0042105,2023-03-12,CUST041166,Vivaan Kumar,P00025,Running Shoes,Home & Kitchen,UrbanStyle,5,553.8,0.2,2617.04,UPI,Shipped,Philadelphia,United States,SELL01208
ORD0040458,2024-10-11,CUST013042,Sneha Reddy,P00022,Water Bottle,Sports & Outdoors,Zenith,3,229.4,0.15,616.85,Credit Card,Shipped,Philadelphia,India,SELL01747
ORD0064557,2024-03-21,CUST006635,Sahil Joshi,P00037,Router,Home & Kitchen,Zenith,5,44.25,0.25,193.78,Credit Card,Delivered,Jacksonville,India,SELL01069
ORD0034432,2023-12-01,CUST043707,Aman Reddy,P00023,Cookware Set,Toys & Games,FitLife,2,235.77,0.0,496.26,Debit Card,Shipped,Dallas,United States,SELL00634
ORD0036855,2021-07-07,CUST011944,Arjun Gupta,P00002,Bluetooth Speaker,Clothing,ReadMore,4,147.59,0.15,540.58,Credit Card,Delivered,Washington,United States,SELL01508
ORD0088294,2023-11-26,CUST009967,Anjali Mehta,P00044,Power Bank 20000mAh,Electronics,KiddoFun,1,439.35,0.05,451.82,Credit Card,Delivered,Los Angeles,United States,SELL00577
